"carat","cut","color","clarity","depth","table","price","x","y","z"
0.43,"Ideal","J","VVS2",61.8,55,710,4.89,4.91,3.03
1.5,"Premium","D","I1",61.7,62,6300,7.28,7.24,4.48
0.31,"Ideal","H","VS2",63,57,628,4.34,4.32,2.73
1.22,"Premium","G","SI1",62.3,58,6288,6.83,6.76,4.23
0.71,"Premium","E","SI1",61.8,56,2516,5.77,5.72,3.55
0.5,"Premium","E","VS1",62.2,58,1675,5.03,5.06,3.14
1.21,"Good","F","VS2",63.5,55,7786,6.71,6.77,4.28
0.39,"Ideal","G","VVS1",62,56,978,4.66,4.7,2.9
0.58,"Ideal","F","SI1",62.2,57,1705,5.37,5.33,3.33
1.51,"Premium","H","SI2",60.4,59,7864,7.3,7.27,4.4
0.32,"Premium","D","VS2",58.8,59,829,4.52,4.49,2.65
1.42,"Very Good","E","SI1",61.1,62,9278,7.17,7.2,4.39
0.71,"Very Good","E","SI1",58.7,61,2489,5.83,5.86,3.43
0.56,"Ideal","E","VVS2",62.6,54,2441,5.28,5.32,3.32
1.51,"Ideal","J","VS2",61.1,57,8033,7.36,7.3,4.48
0.3,"Very Good","G","VVS1",62.7,59,789,4.22,4.27,2.66
0.55,"Very Good","E","SI1",63.2,58,1381,5.21,5.23,3.3
0.71,"Fair","I","VS1",57.1,57,2318,5.87,5.9,3.36
0.92,"Very Good","D","SI2",62.4,60,4168,6.21,6.25,3.89
0.3,"Good","J","VS1",63.4,57,394,4.23,4.26,2.69
1,"Premium","E","SI1",61.6,59,5600,6.41,6.38,3.94
0.54,"Ideal","G","SI1",61.9,55,1736,5.24,5.26,3.25
0.31,"Very Good","E","SI1",63.1,55,698,4.36,4.33,2.74
0.36,"Ideal","F","VS1",60.1,57,789,4.62,4.67,2.79
0.53,"Very Good","F","SI1",61.7,55,1370,5.22,5.24,3.23
0.5,"Fair","D","VS2",66.9,57,1431,4.95,4.83,3.27
1.2,"Ideal","G","VS2",62.6,57,7413,6.74,6.81,4.24
0.51,"Premium","E","I1",58,60,826,5.29,5.23,3.05
0.7,"Ideal","E","VS2",61,56,3376,5.76,5.79,3.52
1.02,"Premium","G","VS2",60.5,54,6169,6.57,6.48,3.95
2.32,"Ideal","H","SI1",62.6,57,18080,8.46,8.52,5.32
0.73,"Premium","I","VVS2",61.5,58,2351,5.78,5.73,3.54
1.5,"Very Good","F","SI2",62.9,55,9817,7.26,7.28,4.57
0.92,"Ideal","D","SI2",61.9,56,2840,6.27,6.2,3.86
1.52,"Ideal","E","VS1",62.4,54,16916,7.32,7.39,4.59
1.19,"Ideal","D","VS2",60.4,56,7916,6.87,6.93,4.17
0.59,"Good","F","VS2",63.5,55,1573,5.31,5.36,3.39
1.01,"Good","F","SI1",62.4,59,5378,6.29,6.33,3.94
1.5,"Very Good","E","SI2",63.1,57,8820,7.32,7.27,4.6
1.02,"Very Good","E","SI2",63.3,59,4478,6.42,6.32,4.03
0.42,"Premium","E","SI1",59.8,61,926,4.89,4.85,2.91
0.72,"Good","G","SI2",63.7,59,2333,5.74,5.65,3.63
0.32,"Premium","H","VS2",59.5,58,505,4.47,4.5,2.67
2,"Good","G","SI2",64.2,60,9999,7.89,7.81,5.04
0.73,"Premium","F","VS2",62.3,60,2683,5.77,5.73,3.58
0.27,"Very Good","F","VVS2",60.1,58,620,4.17,4.22,2.52
0.41,"Premium","F","VVS2",61.6,59,1017,4.79,4.73,2.93
0.38,"Very Good","G","SI1",59.5,62,666,4.67,4.71,2.79
1.53,"Very Good","I","VS2",62.8,59,9802,7.27,7.31,4.58
0.3,"Ideal","G","SI1",62,58,477,4.27,4.29,2.65
0.7,"Ideal","G","SI2",62.9,56,2056,5.69,5.66,3.57
0.58,"Ideal","H","VS1",62.3,57,1764,5.33,5.36,3.33
0.7,"Ideal","D","SI2",60.6,57,2828,5.74,5.77,3.49
0.31,"Ideal","G","VS1",61.5,56,625,4.39,4.43,2.71
0.3,"Ideal","J","VS1",62.2,57,411,4.27,4.28,2.66
0.38,"Ideal","D","VVS2",61.3,56,1200,4.63,4.73,2.87
1.22,"Ideal","F","SI2",62.5,56,6518,6.85,6.81,4.27
0.7,"Premium","D","SI1",62.1,62,2339,5.63,5.58,3.48
0.28,"Ideal","D","VVS1",61.7,57,608,4.2,4.23,2.6
0.3,"Ideal","E","VVS2",62.1,54,742,4.32,4.35,2.69
0.71,"Good","G","VS2",64.2,58,2623,5.62,5.59,3.6
0.42,"Ideal","I","VVS1",62.5,57,884,4.77,4.8,2.99
1.5,"Very Good","G","VS2",61.1,60,13528,7.4,7.3,4.49
1.5,"Very Good","F","SI1",63.4,60,10684,7.2,7.27,4.59
0.63,"Ideal","H","VS1",61.2,57,2040,5.5,5.55,3.37
0.93,"Premium","F","SI1",62.3,58,4297,6.22,6.18,3.86
1.06,"Ideal","H","SI2",60.1,59,4401,6.65,6.63,3.99
1,"Good","E","VS1",60,65,7190,6.48,6.43,3.87
2.48,"Ideal","I","SI2",62.3,57,12883,8.64,8.58,5.36
1.63,"Premium","G","SI1",59.9,60,11578,7.64,7.61,4.57
1.22,"Very Good","G","IF",62,59,8793,6.8,6.85,4.23
1.24,"Ideal","H","SI1",62.3,54,6867,6.88,6.9,4.29
0.43,"Premium","F","SI1",62.4,57,1016,4.82,4.79,3
0.5,"Fair","G","VS1",65.7,63,1257,4.97,4.87,3.23
1.15,"Ideal","F","VS1",61.1,55,10316,6.76,6.82,4.15
1.75,"Premium","H","VS2",61.5,58,9526,7.75,7.69,4.75
1.02,"Premium","H","SI1",59.6,57,5055,6.63,6.55,3.93
1.02,"Premium","D","SI1",60.6,59,5998,6.53,6.47,3.94
1.31,"Ideal","H","SI2",62.2,57,6484,6.96,7,4.34
0.33,"Premium","G","VS2",61.9,59,743,4.46,4.4,2.74
1.05,"Ideal","D","SI2",61.9,56,5204,6.53,6.5,4.03
0.35,"Ideal","H","VS2",61.7,56,571,4.55,4.59,2.82
0.37,"Very Good","E","SI1",59.9,59,649,4.68,4.7,2.81
1.2,"Premium","G","SI1",61.5,61,5947,6.84,6.78,4.19
1.01,"Premium","E","VVS1",61.6,58,10888,6.57,6.45,4.01
1.01,"Very Good","I","SI1",62.1,58,4681,6.37,6.39,3.96
0.51,"Ideal","H","SI1",59.8,57,1154,5.22,5.25,3.13
0.8,"Ideal","H","VS2",62.8,57,2834,5.91,5.87,3.7
1.5,"Very Good","J","VVS2",62.8,62,7840,7.22,7.25,4.54
0.56,"Premium","F","VS2",60.5,59,1935,5.42,5.33,3.25
1.02,"Premium","G","IF",61.8,59,8643,6.46,6.41,3.98
0.73,"Ideal","E","SI1",60.1,56,2661,5.91,5.87,3.54
1.21,"Premium","H","SI1",59.5,58,6025,7.02,6.96,4.16
0.31,"Ideal","E","VVS1",61.7,56,988,4.36,4.33,2.68
1.01,"Premium","I","SI1",62.7,60,2885,6.36,6.27,3.96
1.03,"Ideal","F","VS2",60.4,56,6467,6.59,6.56,3.97
0.32,"Very Good","G","VVS1",61.4,55,772,4.41,4.45,2.72
1.15,"Ideal","G","VS2",61.6,55,7587,6.74,6.76,4.16
0.44,"Very Good","D","VS2",62.8,58,850,4.79,4.86,3.03
1.08,"Premium","I","SI2",62.7,57,3805,6.57,6.53,4.11
0.7,"Fair","E","VS2",65.6,61,2352,5.62,5.47,3.64
1,"Premium","F","SI2",62.8,57,4155,6.44,6.37,4.02
1.01,"Fair","G","VS2",65.1,56,5950,6.2,6.15,4.02
1.5,"Very Good","E","SI1",61.9,59,11717,7.26,7.32,4.51
0.36,"Premium","G","SI2",59.3,59,608,4.66,4.62,2.75
0.61,"Very Good","G","VVS1",61.1,56,2569,5.47,5.5,3.35
0.3,"Ideal","I","VS1",62,57,457,4.26,4.29,2.65
1.3,"Premium","H","VS1",61.5,58,7855,6.98,6.96,4.29
0.9,"Good","H","VS1",63.5,59,4309,6.1,6.13,3.88
0.34,"Premium","H","SI1",62.1,59,477,4.46,4.5,2.78
1.41,"Fair","H","I1",64.7,58,4145,7.05,7,4.55
1,"Premium","E","SI2",61,62,4200,6.41,6.34,3.89
2.08,"Very Good","H","SI2",59,59,15696,8.37,8.41,4.95
0.32,"Ideal","G","SI1",60.9,57,612,4.46,4.44,2.71
0.24,"Ideal","G","VVS1",62.2,56,559,4,4.04,2.5
0.72,"Ideal","E","SI1",61.2,56,2642,5.75,5.79,3.53
0.57,"Ideal","F","SI2",61.9,58,1376,5.34,5.32,3.3
0.72,"Very Good","G","VS1",60.5,57,2919,5.8,5.83,3.52
0.73,"Ideal","H","VVS1",61.6,57,3005,5.81,5.78,3.57
0.6,"Good","E","SI1",62.7,60.1,1863,5.31,5.36,3.35
1.27,"Ideal","J","SI2",62.6,57,4693,6.85,6.88,4.3
0.31,"Ideal","F","VS2",62.9,56,802,4.32,4.3,2.71
0.92,"Premium","J","SI1",62.9,58,2858,6.22,6.18,3.9
0.33,"Premium","I","SI1",60.4,59,557,4.54,4.5,2.73
0.45,"Very Good","D","SI1",61,59,927,4.94,5,3.03
0.88,"Ideal","E","VS2",61.4,56,5595,6.15,6.17,3.78
0.81,"Very Good","H","SI1",60.2,58,2936,6.06,6.1,3.66
1.59,"Very Good","J","VS1",60.1,60,8515,7.56,7.59,4.55
0.52,"Ideal","D","VS2",61,57,1774,5.18,5.21,3.17
2.01,"Premium","G","SI2",62.3,60,15147,8.04,7.97,4.99
0.51,"Very Good","G","VS2",62.3,59,1438,5.07,5.1,3.17
0.7,"Fair","D","SI2",71.6,55,1696,5.47,5.28,3.85
1.58,"Ideal","I","VS2",61.4,55,10197,7.49,7.55,4.62
1.02,"Premium","F","SI1",58.4,59,4855,6.65,6.57,3.86
0.91,"Good","G","SI2",63.6,59,3340,6.11,6.15,3.9
1.06,"Very Good","H","SI2",62.6,58,3958,6.46,6.52,4.06
0.31,"Ideal","G","VVS2",62.7,57,707,4.31,4.34,2.71
0.7,"Good","I","VS1",64.4,60,2271,5.51,5.58,3.57
0.74,"Ideal","F","SI2",61.6,55,2410,5.81,5.87,3.6
1,"Good","E","VS1",63.6,59,7392,6.35,6.32,4.03
0.55,"Very Good","D","SI2",63.3,56,1295,5.22,5.24,3.31
1.29,"Ideal","F","SI2",61.9,55,7126,6.95,7.01,4.32
1.12,"Ideal","F","VVS2",62.2,55,10949,6.64,6.68,4.14
0.56,"Ideal","G","VS2",62,56,1698,5.3,5.28,3.28
0.61,"Good","D","SI2",59.8,62,1423,5.48,5.53,3.29
0.75,"Ideal","F","VS2",62.1,57,3081,5.8,5.82,3.61
0.33,"Premium","I","VVS2",61,59,743,4.44,4.41,2.7
0.8,"Ideal","E","SI2",61,55,2978,6,6.03,3.67
1.17,"Premium","F","VS2",62.4,56,7568,6.76,6.71,4.2
0.77,"Good","H","VVS1",63.1,57,3096,5.83,5.86,3.69
0.34,"Very Good","D","SI1",62.8,55,626,4.45,4.5,2.81
0.52,"Very Good","G","SI1",63.3,55,1338,5.1,5.07,3.22
0.23,"Very Good","F","IF",61,62,485,3.95,3.99,2.42
0.93,"Ideal","H","VS1",61.8,57,5171,6.23,6.27,3.86
2,"Fair","G","SI2",65.1,57,11355,7.84,7.78,5.09
1.85,"Ideal","I","VVS2",62.4,57,14375,7.91,7.86,4.92
1.2,"Very Good","J","VS1",63.6,59,5257,6.67,6.72,4.26
0.77,"Premium","J","SI1",61.8,59,2010,5.86,5.82,3.61
0.33,"Ideal","G","VVS2",62.6,53,901,4.45,4.43,2.78
1.5,"Very Good","E","SI2",63.5,59,9450,7.28,7.25,4.61
2.01,"Good","G","SI2",63.6,59,15832,7.95,8,5.07
0.64,"Fair","E","SI1",59.5,64,1733,5.65,5.39,3.31
0.91,"Very Good","E","SI2",62.4,58,3936,6.11,6.14,3.82
0.37,"Ideal","H","SI1",61.1,55,552,4.64,4.69,2.85
1.22,"Ideal","G","VS2",60.1,57,9954,6.96,7.01,4.2
1.51,"Ideal","E","SI2",62.9,57,9513,7.29,7.23,4.57
1.05,"Good","H","VS1",63.3,57,5555,6.4,6.45,4.07
1.02,"Very Good","F","VS2",62.8,57,6911,6.36,6.41,4.01
0.24,"Premium","H","VVS1",60.8,59,432,4,4.02,2.44
1.26,"Very Good","G","VVS2",60.9,56,10020,6.95,7.01,4.25
1.52,"Premium","D","SI1",60.8,61,11220,7.39,7.26,4.45
0.74,"Very Good","H","SI1",62.4,58,2426,5.71,5.76,3.58
0.71,"Very Good","J","VS2",62.6,54,1902,5.68,5.72,3.57
1.01,"Premium","H","SI1",61.8,60,4943,6.44,6.38,3.96
0.51,"Ideal","G","VVS2",61.6,56,1842,5.14,5.12,3.16
0.3,"Ideal","E","VS2",61.8,56,658,4.29,4.32,2.66
0.91,"Ideal","F","SI1",62.3,56,4267,6.16,6.19,3.85
0.41,"Very Good","F","SI1",63.2,59,969,4.72,4.68,2.97
1.75,"Very Good","I","SI1",62.8,59,10635,7.62,7.66,4.8
1.05,"Premium","F","SI2",62.8,55,4363,6.55,6.48,4.09
1.01,"Very Good","G","VS2",61.9,58,6047,6.37,6.42,3.96
0.38,"Very Good","G","VS1",61.9,56,833,4.63,4.68,2.88
0.33,"Ideal","I","VS2",61.5,57,463,4.42,4.49,2.74
0.33,"Good","E","SI1",63.8,55,579,4.36,4.38,2.79
0.5,"Ideal","F","VVS1",62.6,53.1,2145,5.08,5.11,3.19
0.9,"Good","F","SI1",62.9,57,3780,6.08,6.13,3.84
0.9,"Fair","F","SI2",69,59,2536,5.89,5.82,4.04
1.14,"Very Good","H","SI1",59.2,58,4890,6.8,6.86,4.04
0.36,"Very Good","E","SI1",60.8,59,631,4.56,4.59,2.78
0.53,"Ideal","G","VS2",60.4,57,1607,5.27,5.23,3.17
1.01,"Very Good","G","SI1",60,58,4719,6.51,6.55,3.92
0.36,"Ideal","F","VS2",61.5,55,629,4.57,4.6,2.82
2,"Very Good","J","SI2",60.9,54,10907,8.12,8.17,4.96
0.72,"Premium","E","VS1",61.5,60,2961,5.79,5.75,3.55
0.33,"Premium","I","VS1",61.1,59,668,4.47,4.44,2.72
0.76,"Very Good","H","VS2",63.4,58,2517,5.78,5.74,3.65
1.02,"Very Good","J","VS2",63.9,57.9,4354,6.28,6.33,4.03
0.3,"Premium","F","VS2",62.8,58,776,4.29,4.24,2.68
1.5,"Premium","G","SI2",60.7,58,8316,7.39,7.33,4.47
1.04,"Ideal","D","VVS2",60.9,57,11511,6.54,6.6,4
0.37,"Premium","G","VS1",59.2,61,957,4.7,4.63,2.76
0.7,"Good","F","SI1",64.3,62,1878,5.55,5.49,3.55
0.9,"Ideal","E","SI1",62,56,5450,6.18,6.2,3.84
0.33,"Ideal","D","VS2",61.7,55,724,4.46,4.48,2.76
0.41,"Ideal","D","SI1",63,53,744,4.74,4.79,3
1.51,"Premium","H","VS1",61.8,59,11263,7.32,7.27,4.51
1.04,"Ideal","E","VVS2",62.9,55,10019,6.47,6.51,4.08
0.71,"Very Good","H","VVS1",62.7,57,2938,5.66,5.72,3.57
1,"Good","D","VVS2",60.2,62,8374,6.42,6.46,3.88
1.17,"Premium","H","SI2",62.7,56,4914,6.74,6.68,4.21
2.03,"Ideal","H","SI2",61.9,57,11379,8.14,8.1,5.03
0.56,"Ideal","F","SI1",62.3,55,1436,5.27,5.32,3.3
0.33,"Ideal","G","IF",61.9,55,946,4.44,4.45,2.75
1.13,"Ideal","I","VS1",61.9,55,6980,6.67,6.7,4.14
0.38,"Ideal","F","SI2",60.6,56,827,4.73,4.7,2.86
0.3,"Premium","H","VS1",62.5,58,675,4.34,4.27,2.69
2.5,"Premium","H","I1",59.9,60,8467,8.75,8.67,5.22
1.02,"Ideal","F","VVS2",62.3,58,9598,6.42,6.45,4.01
1.25,"Ideal","G","SI2",61.6,57,5259,6.91,6.98,4.28
1.01,"Premium","H","SI2",59.4,59,4072,6.56,6.53,3.89
0.3,"Ideal","I","VVS2",62.8,57,507,4.26,4.28,2.68
0.27,"Ideal","F","IF",61.8,55,760,4.14,4.21,2.57
0.41,"Very Good","H","VVS2",62.2,58,899,4.71,4.74,2.94
0.52,"Ideal","H","VVS1",62.1,53.8,1767,5.17,5.19,3.21
0.33,"Ideal","H","VS2",60.7,57,521,4.46,4.5,2.72
0.38,"Ideal","D","SI1",62.3,57,581,4.6,4.65,2.88
1.24,"Ideal","G","VS2",62,57,9188,6.87,6.84,4.25
0.33,"Premium","D","VS2",61.2,58,781,4.41,4.44,2.71
0.29,"Very Good","G","VS2",62,55,471,4.24,4.27,2.63
1,"Good","D","SI1",64.9,53,5469,6.27,6.3,4.08
0.32,"Premium","D","SI1",60.2,58,589,4.4,4.43,2.66
0.81,"Premium","I","SI1",61.8,58,2313,5.97,5.91,3.68
0.37,"Very Good","H","VVS2",62.2,59,746,4.54,4.56,2.83
2.25,"Premium","D","SI2",60.4,59,18007,8.54,8.48,5.13
0.92,"Premium","F","I1",60.7,58,2607,6.29,6.26,3.81
0.42,"Ideal","J","VVS2",61.7,54,673,4.83,4.86,2.99
0.23,"Very Good","E","VVS2",63.3,56,680,3.92,3.88,2.47
0.53,"Premium","G","VS1",62.4,58,1721,5.16,5.2,3.23
1.01,"Premium","G","VS1",62.6,59,6618,6.46,6.38,4.02
1.52,"Ideal","H","SI1",61.8,57,9700,7.43,7.32,4.56
1.55,"Ideal","I","VVS2",61.3,59,11430,7.41,7.46,4.56
0.5,"Good","G","VVS1",60,62,1966,5.12,5.18,3.09
0.32,"Premium","H","SI1",62.3,60,591,4.4,4.36,2.73
1.22,"Ideal","H","VS2",61.3,56,8596,6.85,6.88,4.21
1.5,"Premium","J","SI1",61.7,59,7258,7.36,7.32,4.53
0.31,"Ideal","I","VVS1",62.7,53,557,4.33,4.35,2.72
0.3,"Very Good","I","SI1",61.9,61,394,4.27,4.29,2.65
0.37,"Premium","G","VS1",61.4,58,957,4.61,4.58,2.82
1,"Fair","G","SI1",68.3,61,3965,6.02,5.93,4.08
1.5,"Very Good","I","VS1",63.3,54,11879,7.26,7.33,4.62
1.45,"Fair","F","I1",64.8,67,4320,7.16,7,4.64
1.01,"Ideal","I","SI2",62.5,57,4336,6.38,6.45,4.01
1.03,"Very Good","F","VS1",60.2,55,6733,6.62,6.56,3.97
0.7,"Very Good","J","VS1",60.9,58,1904,5.66,5.73,3.47
1.2,"Very Good","J","SI2",61.2,58,4523,6.77,6.82,4.16
0.31,"Ideal","G","VVS2",61.2,54,677,4.38,4.41,2.69
0.71,"Very Good","F","VS2",60.6,58,2697,5.74,5.81,3.5
0.31,"Ideal","G","IF",62.6,53,891,4.36,4.39,2.74
0.33,"Premium","G","VS2",61.3,61,693,4.47,4.43,2.73
1.26,"Premium","D","SI1",59.5,59,7903,7.13,7.06,4.22
0.7,"Ideal","G","VS2",62.9,56,2375,5.7,5.65,3.57
1.02,"Very Good","I","SI1",60.4,58,3927,6.52,6.56,3.95
0.61,"Very Good","G","VS2",62,57,1861,5.44,5.47,3.38
0.51,"Very Good","H","VVS2",62.2,61,1577,5.06,5.1,3.16
0.34,"Very Good","D","VS2",60,59,730,4.5,4.56,2.72
1.03,"Very Good","H","SI1",63.4,62,4406,6.46,6.27,4.05
1.1,"Very Good","E","SI2",60.1,62,4607,6.65,6.69,4.01
1.01,"Premium","J","SI2",61.9,59,3658,6.38,6.34,3.94
0.42,"Ideal","D","VVS2",61.4,56,1326,4.82,4.85,2.97
0.41,"Ideal","D","SI1",62.6,57,791,4.74,4.78,2.98
0.3,"Premium","H","VVS2",62.4,58,605,4.26,4.3,2.67
1.14,"Premium","J","SI1",62.4,59,3792,6.7,6.62,4.16
1.02,"Very Good","G","SI2",63.8,55,4501,6.37,6.4,4.07
0.42,"Ideal","F","SI1",60.8,54,843,4.83,4.94,2.97
1.15,"Very Good","J","VS2",62.9,57,4766,6.73,6.63,4.2
0.31,"Ideal","E","IF",60.9,55,987,4.39,4.41,2.68
0.32,"Ideal","G","SI2",61.6,56,450,4.44,4.46,2.74
0.9,"Good","G","VS2",64,59,3801,6.04,6.08,3.88
1.21,"Ideal","I","SI2",60.6,56,5091,6.92,6.94,4.2
0.57,"Ideal","G","VS1",61.6,55,1815,5.34,5.38,3.3
2.02,"Fair","H","SI2",56.5,61,14080,8.33,8.37,4.72
0.33,"Ideal","H","VS1",61.5,56,743,4.47,4.44,2.74
1.5,"Good","F","VS2",63.6,59,10995,7.13,7.22,4.56
0.3,"Premium","E","VS2",59.9,59,844,4.38,4.33,2.61
1.6,"Ideal","H","SI2",62.1,56,9275,7.43,7.51,4.64
0.74,"Very Good","H","VS1",62.3,56,2956,5.75,5.78,3.59
0.34,"Ideal","E","VS1",61.8,57,805,4.47,4.5,2.77
1,"Premium","D","SI1",60.3,59,5880,6.47,6.44,3.89
0.9,"Fair","H","VS2",64.6,55,3538,6.07,6,3.9
0.32,"Ideal","G","SI1",62.6,55,445,4.38,4.41,2.75
0.3,"Fair","G","VVS1",58.6,66,790,4.36,4.41,2.57
1.18,"Very Good","E","I1",63.3,57,3965,6.7,6.64,4.22
0.5,"Very Good","F","SI2",62.9,57,1020,5.02,5.06,3.17
0.51,"Ideal","E","VS2",61.9,55,1656,5.13,5.17,3.19
1.12,"Ideal","G","VVS2",61.5,57,10305,6.65,6.67,4.1
0.3,"Premium","J","VS1",61.9,56,506,4.32,4.28,2.66
1.2,"Premium","F","VVS2",62.8,60,10580,6.79,6.74,4.25
0.75,"Very Good","F","VS1",57.9,62,3268,5.96,6,3.46
0.9,"Very Good","D","SI2",61,59,3806,6.14,6.18,3.76
1,"Ideal","I","SI1",61.4,56,4200,6.45,6.39,3.94
0.42,"Ideal","I","VS1",61.5,55,771,4.83,4.86,2.98
0.51,"Ideal","F","VS1",60.2,56,1765,5.22,5.24,3.15
0.52,"Ideal","F","VS1",62.2,55,1778,5.14,5.18,3.21
0.55,"Ideal","H","VS1",61.9,55,1588,5.25,5.28,3.26
0.72,"Very Good","H","VS1",62.2,54,2877,5.74,5.76,3.57
1.2,"Ideal","D","VVS2",61.9,56,16130,6.81,6.83,4.22
0.73,"Ideal","G","VVS1",61.6,56,3913,5.76,5.79,3.56
0.72,"Ideal","G","VVS2",61.3,56,3352,5.76,5.8,3.54
0.7,"Very Good","G","SI2",60.7,58,2141,5.74,5.8,3.5
0.4,"Very Good","E","VS2",62,60,879,4.67,4.69,2.9
0.35,"Good","F","SI1",63.1,56,583,4.46,4.51,2.83
0.44,"Very Good","I","VS2",62.5,57,795,4.85,4.88,3.04
1,"Good","D","SI1",61.9,65,5005,6.31,6.36,3.92
0.96,"Fair","G","SI2",72.2,56,2438,6.01,5.81,4.28
0.32,"Premium","H","VS1",61.7,58,561,4.38,4.44,2.72
0.4,"Ideal","G","VVS1",62.1,53,1043,4.75,4.79,2.96
0.82,"Premium","E","SI2",62,59,2593,6.02,5.94,3.71
0.34,"Good","H","VVS1",64,57,893,4.43,4.38,2.82
0.9,"Premium","I","SI1",61.8,58,3251,6.21,6.19,3.83
0.99,"Very Good","D","SI1",62.6,57,5671,6.34,6.37,3.98
1.1,"Premium","H","SI1",62.1,58,4354,6.61,6.59,4.1
1.01,"Very Good","D","SI2",59.1,63,3605,6.54,6.59,3.88
0.32,"Ideal","G","VS1",61.6,57,828,4.42,4.38,2.71
0.51,"Ideal","I","VS1",62,57,1376,5.1,5.13,3.17
0.36,"Very Good","I","VS1",63.3,56,729,4.56,4.51,2.87
1.22,"Premium","F","VS2",62,58,8733,6.89,6.86,4.26
1.01,"Very Good","F","SI2",60,55,4425,6.56,6.53,3.93
0.38,"Ideal","D","VVS2",60.3,57,992,4.71,4.77,2.86
1.08,"Very Good","H","VVS1",63.1,57,6623,6.57,6.52,4.13
1.01,"Very Good","E","SI1",63.1,58,5226,6.4,6.31,4.01
0.41,"Very Good","F","SI1",62.6,55,755,4.74,4.78,2.98
0.4,"Premium","F","VS1",60.3,60,982,4.77,4.81,2.89
0.31,"Premium","D","VS2",62,59,734,4.32,4.36,2.69
0.42,"Ideal","D","VS2",62.4,55,1031,4.8,4.82,3
0.71,"Very Good","H","SI2",61.8,58,2141,5.67,5.73,3.52
1.7,"Premium","D","SI2",63,59,11138,7.67,7.6,4.81
1.05,"Very Good","E","SI1",62.2,56,5494,6.49,6.56,4.06
0.55,"Ideal","E","VS1",61.5,57,1857,5.27,5.23,3.23
1.21,"Good","H","VS1",63.3,58,6748,6.72,6.77,4.27
0.71,"Ideal","G","SI1",61.4,55,2423,5.75,5.79,3.54
0.5,"Ideal","D","SI1",62.7,57,1272,5.06,5.08,3.18
0.27,"Ideal","D","VVS2",62.6,56,622,4.13,4.15,2.59
0.39,"Very Good","H","VS1",61.7,57,787,4.65,4.68,2.88
0.5,"Very Good","H","VS2",61.2,55,1411,5.12,5.16,3.15
1.3,"Premium","J","SI1",61,59,5569,7.09,7.01,4.3
0.32,"Very Good","I","VS2",63,55,449,4.34,4.39,2.75
0.38,"Ideal","G","VVS2",62,57,879,4.64,4.66,2.89
0.41,"Premium","E","SI2",61.3,59,683,4.8,4.85,2.96
2.01,"Very Good","I","VS1",59.8,63,17068,8.14,8.11,4.86
0.31,"Ideal","E","VVS2",61.6,55,791,4.37,4.4,2.7
0.43,"Ideal","D","SI1",61.6,56,1036,4.86,4.82,2.98
0.59,"Good","F","SI1",59.1,58,1361,5.46,5.5,3.24
0.59,"Very Good","D","VVS2",60.6,59,2933,5.44,5.49,3.31
1,"Premium","E","SI2",61.1,58,4620,6.44,6.48,3.95
1.14,"Very Good","J","SI2",62.4,57,4470,6.66,6.7,4.17
0.57,"Ideal","H","VS1",61.3,55.1,1720,5.34,5.42,3.29
1.04,"Premium","F","VS2",60.1,59,6458,6.61,6.56,3.96
0.38,"Ideal","E","SI2",61.2,57,812,4.71,4.67,2.87
1.04,"Very Good","D","SI2",63.1,58,3780,6.39,6.33,4.01
0.51,"Very Good","D","SI1",61.7,58,1403,5.09,5.12,3.15
0.54,"Premium","F","VS1",60,59,1770,5.3,5.23,3.16
0.42,"Ideal","I","VVS2",61.2,57,1299,4.83,4.87,2.97
1.73,"Premium","F","SI2",62.4,60,9494,7.6,7.55,4.73
0.92,"Premium","E","SI2",62.1,58,3941,6.22,6.18,3.85
0.72,"Very Good","F","VS2",63,54,2784,5.69,5.73,3.6
0.43,"Ideal","I","VS2",61.8,55,716,4.85,4.89,3.01
0.35,"Premium","E","VS1",60.8,58,1063,4.58,4.55,2.78
0.3,"Ideal","G","VVS2",62.7,57,878,4.32,4.26,2.69
0.5,"Premium","E","SI1",63,59,1415,5.01,4.99,3.15
0.9,"Very Good","I","VS2",63.3,58,3519,6.07,6.13,3.86
0.31,"Very Good","F","VS2",61.4,62,625,4.32,4.34,2.66
1.15,"Ideal","G","VS2",62.2,54,5008,6.74,6.65,4.17
1,"Ideal","F","SI2",61.8,57,4197,6.36,6.45,3.96
0.43,"Very Good","H","SI2",60.4,56,937,4.9,4.93,2.97
0.39,"Premium","J","VS2",61.3,60,581,4.65,4.68,2.86
0.7,"Ideal","F","VVS1",62.7,54,4021,5.66,5.7,3.56
1.57,"Very Good","D","SI2",62.9,61,9698,7.37,7.41,4.65
0.46,"Premium","G","VVS2",61.3,60,1314,4.94,5.01,3.05
0.27,"Ideal","H","VVS2",62.2,56,527,4.15,4.18,2.59
0.7,"Good","F","SI1",57.7,65,2167,5.78,5.72,3.32
0.7,"Good","G","VS2",63.1,58,2282,5.66,5.69,3.58
0.28,"Very Good","G","SI1",62,55,382,4.2,4.25,2.62
1.01,"Good","G","VS2",63.7,56,5701,6.4,6.32,4.05
2.4,"Premium","F","SI2",62.6,59,16797,8.53,8.49,5.33
1.31,"Very Good","J","VS1",63.7,55,6101,6.94,7.01,4.44
0.39,"Premium","F","VS1",61.7,58,894,4.69,4.71,2.9
0.34,"Ideal","G","VS1",61.3,55,898,4.52,4.55,2.78
